Course Name,URL
Active Directory & Group Policy Lab,https://www.udemy.com/course/active-directory-group-policy-2012/
Snowflake – The Complete Masterclass (2023 Edition),https://www.udemy.com/course/snowflake-masterclass/
Certified Lean Six Sigma White/Lean Six Sigma Yellow Belt,https://www.udemy.com/course/certified-six-sigma-white-belt/
Microsoft Azure: From Zero to Hero - The Complete Guide,https://www.udemy.com/course/microsoft-azure-from-zero-to-hero-the-complete-guide/
GCP for Beginners - Become a Google Cloud Digital Leader,https://www.udemy.com/course/google-cloud-digital-leader-certification/
SAP S/4HANA Training - in Plain English,https://www.udemy.com/course/sap-s4hana-training/
SAP MM Training - in Plain English,https://www.udemy.com/course/sap-mm-training/
Introduction to Security Awareness Campaigns,https://www.udemy.com/course/introduction-to-security-awareness-campaigns/
Azure Architect Technologies,https://www.udemy.com/course/az-102-azure-administrator-certification-transition/
Programming for Kids and Beginners: Learn to Code in Scratch,https://www.udemy.com/course/programming-for-kids/
TOTAL: CompTIA IT Fundamentals ITF+ (FCO-U61).,https://www.udemy.com/course/it-fundamentals-fc0-u61-the-total-course/
Microservices Architecture - The Complete Guide,https://www.udemy.com/course/microservices-architecture-the-complete-guide/
Learn API Technical Writing: JSON and XML for Writers,https://www.udemy.com/course/api-documentation-1-json-and-xml/
Azure Databricks & Spark For Data Engineers (PySpark / SQL),https://www.udemy.com/course/azure-databricks-spark-core-for-data-engineers/
Try Udemy Business,https://www.udemy.com/udemy-business/request-demo-mx/?ref=right-rail&locale=en_US
AWS Certified Machine Learning Specialty 2023 - Hands On!,https://www.udemy.com/course/aws-machine-learning/
"REST API Design, Development & Management",https://www.udemy.com/course/rest-api/
Azure Data Factory For Data Engineers - Project on Covid19,https://www.udemy.com/course/learn-azure-data-factory-from-scratch/
Google Cloud Associate Cloud Engineer: Get Certified 2022,https://www.udemy.com/course/google-certified-associate-cloud-engineer-2019-prep-course/
Six Sigma: Certified Lean Six Sigma Green Belt (Accredited),https://www.udemy.com/course/six-sigma-green-belt-training-certification-with-expertise-on-minitab/
Spring MVC For Beginners - Build Java Web App in 25 Steps,https://www.udemy.com/course/spring-mvc-tutorial-for-beginners-step-by-step/
